AnnoMese,Postazione,Giorno,N Giorno Settimana,Strada,Transiti - Totale,Transiti - Non Classificato,Transiti - Leggeri,Transiti - Pesanti,Transiti - Diurno,Transiti - Notturno,Transiti - Feriali,Transiti - Festivi
2019/05,100,23/05/2019,4,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),15884,00,14544,1340,12364,3520,15884,0
2019/05,100,24/05/2019,5,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),17007,00,15576,1431,13076,3931,17007,0
2019/05,100,25/05/2019,6,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),15427,00,15018,409,10716,4711,0,15427
2019/05,100,26/05/2019,7,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),12770,00,12687,83,9080,3690,0,12770
2019/05,100,27/05/2019,1,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),14974,00,13729,1245,12002,2972,14974,0
2019/05,100,28/05/2019,2,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),15436,00,14061,1375,12297,3139,15436,0
2019/05,104,15/05/2019,3,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4740,00,3563,1177,3636,1104,4740,0
2019/05,104,16/05/2019,4,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4703,00,3482,1221,3729,974,4703,0
2019/05,104,17/05/2019,5,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4634,00,3523,1111,3660,974,4634,0
2019/05,104,18/05/2019,6,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),3397,00,3166,231,2512,885,0,3397
2019/05,104,19/05/2019,7,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),3371,00,3298,73,2411,960,0,3371
2019/05,104,20/05/2019,1,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4396,20,3305,1089,3489,907,4396,0
2019/05,104,21/05/2019,2,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4472,10,3313,1158,3528,944,4472,0
2019/05,104,22/05/2019,3,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4514,10,3390,1123,3525,989,4514,0
2019/05,104,23/05/2019,4,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4627,00,3475,1152,3617,1010,4627,0
2019/05,104,24/05/2019,5,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4730,10,3618,1111,3658,1072,4730,0
2019/05,104,25/05/2019,6,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),3482,00,3228,254,2542,940,0,3482
2019/05,104,26/05/2019,7,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),3625,00,3550,75,2608,1017,0,3625
2019/05,104,27/05/2019,1,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4223,00,3107,1116,3322,901,4223,0
2019/05,104,28/05/2019,2,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),4576,00,3386,1190,3680,896,4576,0
2019/05,107,15/05/2019,3,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9729,00,8672,1057,7527,2202,9729,0
2019/05,107,16/05/2019,4,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9863,00,8757,1106,7605,2258,9863,0
2019/05,107,17/05/2019,5,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),10052,00,8956,1096,7634,2418,10052,0
2019/05,107,18/05/2019,6,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),7715,00,7590,125,5647,2068,0,7715
2019/05,107,19/05/2019,7,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),6376,00,6342,34,4665,1711,0,6376
2019/05,107,20/05/2019,1,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),8836,00,8005,831,7018,1818,8836,0
2019/05,107,21/05/2019,2,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9349,00,8398,951,7327,2022,9349,0
2019/05,107,22/05/2019,3,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9561,00,8580,981,7386,2175,9561,0
2019/05,107,23/05/2019,4,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9926,00,8752,1174,7554,2372,9926,0
2019/05,107,24/05/2019,5,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),10025,00,9006,1019,7558,2467,10025,0
2019/05,107,25/05/2019,6,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),8469,10,8288,180,5991,2478,0,8469
2019/05,107,26/05/2019,7,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),6538,00,6494,44,4558,1980,0,6538
2019/05,107,27/05/2019,1,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9059,00,8113,946,7113,1946,9059,0
2019/05,107,28/05/2019,2,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),10684,00,9636,1048,8548,2136,10684,0
2019/05,108,15/05/2019,3,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,12671,150,12277,379,9200,3471,12671,0
2019/05,108,16/05/2019,4,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,13108,130,12697,398,9604,3504,13108,0
2019/05,108,17/05/2019,5,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,13252,160,12883,353,9666,3586,13252,0
2019/05,108,18/05/2019,6,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11110,20,11003,105,8229,2881,0,11110
2019/05,108,19/05/2019,7,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,9664,00,9630,34,7094,2570,0,9664
2019/05,108,20/05/2019,1,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11987,80,11685,294,8794,3193,11987,0
2019/05,108,21/05/2019,2,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,12861,150,12477,369,9352,3509,12861,0
2019/05,108,22/05/2019,3,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,9923,160,9605,302,6736,3187,9923,0
2019/05,108,23/05/2019,4,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,12989,210,12548,420,9524,3465,12989,0
2019/05,108,24/05/2019,5,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,13363,140,13007,342,9549,3814,13363,0
2019/05,108,25/05/2019,6,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11461,100,11318,133,8512,2949,0,11461
2019/05,108,26/05/2019,7,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11790,00,11749,41,8752,3038,0,11790
2019/05,108,27/05/2019,1,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11877,10,11609,267,8778,3099,11877,0
2019/05,108,28/05/2019,2,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11973,190,11622,332,8822,3151,11973,0
2019/05,112,15/05/2019,3,SP 111 tra Boretto e Viadana sul ponte Po,21175,00,18298,2877,16093,5082,21175,0
2019/05,112,16/05/2019,4,SP 111 tra Boretto e Viadana sul ponte Po,21248,70,18336,2905,16158,5090,21248,0
2019/05,112,17/05/2019,5,SP 111 tra Boretto e Viadana sul ponte Po,22836,40,20088,2744,17266,5570,22836,0
2019/05,112,18/05/2019,6,SP 111 tra Boretto e Viadana sul ponte Po,19014,10,18519,494,13792,5222,0,19014
2019/05,112,19/05/2019,7,SP 111 tra Boretto e Viadana sul ponte Po,14646,00,14492,154,10357,4289,0,14646
2019/05,112,20/05/2019,1,SP 111 tra Boretto e Viadana sul ponte Po,20403,60,17714,2683,15626,4777,20403,0
2019/05,112,21/05/2019,2,SP 111 tra Boretto e Viadana sul ponte Po,20539,40,17738,2797,15703,4836,20539,0
2019/05,112,22/05/2019,3,SP 111 tra Boretto e Viadana sul ponte Po,20657,40,17909,2744,15538,5119,20657,0
2019/05,112,23/05/2019,4,SP 111 tra Boretto e Viadana sul ponte Po,21325,30,18361,2961,16092,5233,21325,0
2019/05,112,24/05/2019,5,SP 111 tra Boretto e Viadana sul ponte Po,22185,90,19428,2748,16437,5748,22185,0
2019/05,112,25/05/2019,6,SP 111 tra Boretto e Viadana sul ponte Po,18229,00,17639,590,12835,5394,0,18229
2019/05,112,26/05/2019,7,SP 111 tra Boretto e Viadana sul ponte Po,15917,10,15739,177,11014,4903,0,15917
2019/05,112,27/05/2019,1,SP 111 tra Boretto e Viadana sul ponte Po,19596,40,16909,2683,15051,4545,19596,0
2019/05,112,28/05/2019,2,SP 111 tra Boretto e Viadana sul ponte Po,20138,60,17329,2803,15486,4652,20138,0
2019/05,115,15/05/2019,3,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2800,00,2508,292,2159,641,2800,0
2019/05,115,16/05/2019,4,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2880,10,2592,287,2243,637,2880,0
2019/05,115,17/05/2019,5,SP 68 ad Ariano Polesine al Confine regionale (Veneto),3051,00,2755,296,2318,733,3051,0
2019/05,115,18/05/2019,6,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2478,00,2422,56,1798,680,0,2478
2019/05,115,19/05/2019,7,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2070,00,2051,19,1390,680,0,2070
2019/05,115,20/05/2019,1,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2750,10,2475,274,2101,649,2750,0
2019/05,115,21/05/2019,2,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2712,00,2427,285,2129,583,2712,0
2019/05,115,22/05/2019,3,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2878,00,2557,321,2211,667,2878,0
2019/05,115,23/05/2019,4,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2806,00,2542,264,2185,621,2806,0
2019/05,115,24/05/2019,5,SP 68 ad Ariano Polesine al Confine regionale (Veneto),3140,00,2777,363,2357,783,3140,0
2019/05,115,25/05/2019,6,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2721,00,2623,98,1939,782,0,2721
2019/05,115,26/05/2019,7,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2478,00,2446,32,1704,774,0,2478
2019/05,115,27/05/2019,1,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2574,00,2287,287,2021,553,2574,0
2019/05,115,28/05/2019,2,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2648,00,2365,283,2109,539,2648,0
2019/05,116,15/05/2019,3,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5355,00,5068,287,4287,1068,5355,0
2019/05,116,16/05/2019,4,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5400,00,5079,321,4278,1122,5400,0
2019/05,116,17/05/2019,5,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,6016,10,5749,266,4597,1419,6016,0
2019/05,116,18/05/2019,6,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5552,40,5412,136,4185,1367,0,5552
2019/05,116,19/05/2019,7,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,4631,00,4612,19,3593,1038,0,4631
2019/05,116,20/05/2019,1,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5685,00,5408,277,4573,1112,5685,0
2019/05,116,21/05/2019,2,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5678,20,5371,305,4259,1419,5678,0
2019/05,116,22/05/2019,3,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5507,00,5221,286,4431,1076,5507,0
2019/05,116,23/05/2019,4,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5636,20,5319,315,4489,1147,5636,0
2019/05,116,24/05/2019,5,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,6177,10,5862,314,4791,1386,6177,0
2019/05,116,25/05/2019,6,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5895,20,5775,118,4429,1466,0,5895
2019/05,116,26/05/2019,7,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,4953,00,4917,36,3735,1218,0,4953
2019/05,116,27/05/2019,1,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5437,20,5157,278,4351,1086,5437,0
2019/05,116,28/05/2019,2,SP 138 tra SPiero in Bagno (E 45) e Bagno di Romagna,5425,00,5139,286,4383,1042,5425,0
2019/05,117,15/05/2019,3,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),372,00,341,31,302,70,372,0
2019/05,117,16/05/2019,4,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),478,00,451,27,400,78,478,0
2019/05,117,17/05/2019,5,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),521,00,490,31,436,85,521,0
2019/05,117,18/05/2019,6,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),479,00,461,18,397,82,0,479
2019/05,117,19/05/2019,7,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),558,00,550,8,444,114,0,558
2019/05,117,20/05/2019,1,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),470,00,433,37,403,67,470,0
2019/05,117,21/05/2019,2,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),432,00,400,32,369,63,432,0
2019/05,117,22/05/2019,3,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),424,10,395,28,358,66,424,0
2019/05,117,23/05/2019,4,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),500,00,473,27,423,77,500,0
2019/05,117,24/05/2019,5,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),609,00,556,53,497,112,609,0
2019/05,117,25/05/2019,6,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),727,00,708,19,618,109,0,727
2019/05,117,26/05/2019,7,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),748,00,745,3,611,137,0,748
2019/05,117,27/05/2019,1,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),396,00,363,33,340,56,396,0
2019/05,117,28/05/2019,2,SS 63 tra Collagna e Sassalbo (Passo del Cerreto),464,00,423,41,410,54,464,0
2019/05,118,15/05/2019,3,SS 45 tra Ottone e Gorreto,399,00,376,23,306,93,399,0
2019/05,118,16/05/2019,4,SS 45 tra Ottone e Gorreto,383,00,353,30,298,85,383,0
2019/05,118,17/05/2019,5,SS 45 tra Ottone e Gorreto,483,00,455,28,363,120,483,0
2019/05,118,18/05/2019,6,SS 45 tra Ottone e Gorreto,723,00,701,22,567,156,0,723
2019/05,118,19/05/2019,7,SS 45 tra Ottone e Gorreto,502,00,499,3,404,98,0,502
2019/05,118,20/05/2019,1,SS 45 tra Ottone e Gorreto,383,00,354,29,331,52,383,0
2019/05,118,22/05/2019,3,SS 45 tra Ottone e Gorreto,405,00,372,33,318,87,405,0
2019/05,118,23/05/2019,4,SS 45 tra Ottone e Gorreto,405,00,383,22,330,75,405,0
2019/05,118,24/05/2019,5,SS 45 tra Ottone e Gorreto,543,00,518,25,401,142,543,0
2019/05,118,25/05/2019,6,SS 45 tra Ottone e Gorreto,866,10,841,24,676,190,0,866
2019/05,118,26/05/2019,7,SS 45 tra Ottone e Gorreto,747,00,741,6,623,124,0,747
2019/05,118,27/05/2019,1,SS 45 tra Ottone e Gorreto,518,00,487,31,442,76,518,0
2019/05,118,28/05/2019,2,SS 45 tra Ottone e Gorreto,514,10,467,46,447,67,514,0
2019/05,122,25/05/2019,6,SP 10R tra Piacenza (ponte fiume Trebbia) e San Nicolo',24632,10,24336,295,17264,7368,0,24632
2019/05,122,26/05/2019,7,SP 10R tra Piacenza (ponte fiume Trebbia) e San Nicolo',19756,00,19688,68,13101,6655,0,19756
2019/05,122,27/05/2019,1,SP 10R tra Piacenza (ponte fiume Trebbia) e San Nicolo',26444,50,25287,1152,20171,6273,26444,0
2019/05,122,28/05/2019,2,SP 10R tra Piacenza (ponte fiume Trebbia) e San Nicolo',26958,90,25830,1119,20674,6284,26958,0
2019/05,123,15/05/2019,3,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,17425,00,16897,528,13503,3922,17425,0
2019/05,123,16/05/2019,4,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,17621,00,17047,574,13581,4040,17621,0
2019/05,123,17/05/2019,5,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,18530,10,18002,527,14500,4030,18530,0
2019/05,123,18/05/2019,6,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,16141,00,15915,226,12251,3890,0,16141
2019/05,123,19/05/2019,7,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,11101,00,11055,46,7965,3136,0,11101
2019/05,123,20/05/2019,1,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,16154,20,15733,419,12798,3356,16154,0
2019/05,123,21/05/2019,2,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,17649,00,17112,537,13750,3899,17649,0
2019/05,123,22/05/2019,3,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,14971,00,14573,398,11062,3909,14971,0
2019/05,123,23/05/2019,4,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,17123,20,16559,562,13609,3514,17123,0
2019/05,123,24/05/2019,5,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,18437,00,17871,566,14065,4372,18437,0
2019/05,123,25/05/2019,6,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,17779,00,17519,260,13463,4316,0,17779
2019/05,123,26/05/2019,7,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,13482,00,13429,53,9822,3660,0,13482
2019/05,123,27/05/2019,1,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,15975,00,15565,410,12641,3334,15975,0
2019/05,123,28/05/2019,2,SP 28 tra Piacenza (Tangenziale Sud) e Gossolengo,16312,00,15851,461,13007,3305,16312,0
2019/05,124,15/05/2019,3,SS 45 tra Piacenza e Settima,17576,00,16646,930,13576,4000,17576,0
2019/05,124,16/05/2019,4,SS 45 tra Piacenza e Settima,17835,00,16986,849,13788,4047,17835,0
2019/05,124,17/05/2019,5,SS 45 tra Piacenza e Settima,18607,20,17668,937,13887,4720,18607,0
2019/05,124,18/05/2019,6,SS 45 tra Piacenza e Settima,16145,10,15882,262,11558,4587,0,16145
2019/05,124,19/05/2019,7,SS 45 tra Piacenza e Settima,12314,00,12259,55,8750,3564,0,12314
2019/05,124,20/05/2019,1,SS 45 tra Piacenza e Settima,17227,20,16269,956,13695,3532,17227,0
2019/05,124,21/05/2019,2,SS 45 tra Piacenza e Settima,17266,10,16352,913,13374,3892,17266,0
2019/05,124,22/05/2019,3,SS 45 tra Piacenza e Settima,16731,10,15670,1060,12724,4007,16731,0
2019/05,124,23/05/2019,4,SS 45 tra Piacenza e Settima,18382,10,17402,979,13847,4535,18382,0
2019/05,124,24/05/2019,5,SS 45 tra Piacenza e Settima,19352,00,18383,969,14421,4931,19352,0
2019/05,124,25/05/2019,6,SS 45 tra Piacenza e Settima,17243,00,16982,261,12414,4829,0,17243
2019/05,124,26/05/2019,7,SS 45 tra Piacenza e Settima,14742,10,14689,52,10636,4106,0,14742
2019/05,124,27/05/2019,1,SS 45 tra Piacenza e Settima,16525,20,15638,885,12752,3773,16525,0
2019/05,124,28/05/2019,2,SS 45 tra Piacenza e Settima,17050,00,16106,944,13426,3624,17050,0
2019/05,125,15/05/2019,3,SP 654R tra Piacenza (Tangenziale Sud) e Turro,24617,00,23370,1247,19736,4881,24617,0
2019/05,125,16/05/2019,4,SP 654R tra Piacenza (Tangenziale Sud) e Turro,24323,00,23161,1162,19306,5017,24323,0
2019/05,125,17/05/2019,5,SP 654R tra Piacenza (Tangenziale Sud) e Turro,25705,00,24461,1244,20367,5338,25705,0
2019/05,125,18/05/2019,6,SP 654R tra Piacenza (Tangenziale Sud) e Turro,18841,00,18498,343,14073,4768,0,18841
2019/05,125,19/05/2019,7,SP 654R tra Piacenza (Tangenziale Sud) e Turro,12785,00,12714,71,9290,3495,0,12785
2019/05,125,20/05/2019,1,SP 654R tra Piacenza (Tangenziale Sud) e Turro,23799,10,22707,1091,19264,4535,23799,0
2019/05,125,21/05/2019,2,SP 654R tra Piacenza (Tangenziale Sud) e Turro,24377,20,23191,1184,19479,4898,24377,0
2019/05,125,22/05/2019,3,SP 654R tra Piacenza (Tangenziale Sud) e Turro,22430,00,21253,1177,17323,5107,22430,0
2019/05,125,23/05/2019,4,SP 654R tra Piacenza (Tangenziale Sud) e Turro,24764,10,23545,1218,19494,5270,24764,0
2019/05,125,24/05/2019,5,SP 654R tra Piacenza (Tangenziale Sud) e Turro,25675,10,24477,1197,20139,5536,25675,0
2019/05,125,25/05/2019,6,SP 654R tra Piacenza (Tangenziale Sud) e Turro,19405,10,19071,333,14360,5045,0,19405
2019/05,125,26/05/2019,7,SP 654R tra Piacenza (Tangenziale Sud) e Turro,14493,00,14402,91,10281,4212,0,14493
2019/05,125,27/05/2019,1,SP 654R tra Piacenza (Tangenziale Sud) e Turro,23602,10,22537,1064,19058,4544,23602,0
2019/05,125,28/05/2019,2,SP 654R tra Piacenza (Tangenziale Sud) e Turro,23738,00,22600,1138,19190,4548,23738,0
2019/05,126,15/05/2019,3,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,17289,10,16515,773,13401,3888,17289,0
2019/05,126,16/05/2019,4,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,16913,00,16213,700,13103,3810,16913,0
2019/05,126,17/05/2019,5,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,17594,10,16859,734,13401,4193,17594,0
2019/05,126,18/05/2019,6,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,14999,10,14775,223,10857,4142,0,14999
2019/05,126,19/05/2019,7,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,11200,00,11159,41,7917,3283,0,11200
2019/05,126,20/05/2019,1,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,16078,00,15413,665,12691,3387,16078,0
2019/05,126,21/05/2019,2,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,16787,10,16012,774,12938,3849,16787,0
2019/05,126,22/05/2019,3,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,15985,20,15241,742,11959,4026,15985,0
2019/05,126,23/05/2019,4,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,17105,00,16383,722,13044,4061,17105,0
2019/05,126,24/05/2019,5,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,17804,10,17029,774,13417,4387,17804,0
2019/05,126,25/05/2019,6,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,15584,00,15341,243,11198,4386,0,15584
2019/05,126,26/05/2019,7,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,12550,00,12492,58,8919,3631,0,12550
2019/05,126,27/05/2019,1,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,15536,00,14894,642,12176,3360,15536,0
2019/05,126,28/05/2019,2,SP 6 tra Piacenza (Tangenziale Sud) e bivio SP 42/ponte fiume Nure in località San Giorgio Piacentino,15744,20,15037,705,12548,3196,15744,0
2019/05,127,15/05/2019,3,SS 9 tra Piacenza e Pontenure,23522,20,21689,1831,17793,5729,23522,0
2019/05,127,16/05/2019,4,SS 9 tra Piacenza e Pontenure,24939,50,23010,1924,19075,5864,24939,0
2019/05,127,17/05/2019,5,SS 9 tra Piacenza e Pontenure,26161,20,24326,1833,19662,6499,26161,0
2019/05,127,18/05/2019,6,SS 9 tra Piacenza e Pontenure,21433,00,20809,624,15415,6018,0,21433
2019/05,127,19/05/2019,7,SS 9 tra Piacenza e Pontenure,15585,00,15472,113,10798,4787,0,15585
2019/05,127,20/05/2019,1,SS 9 tra Piacenza e Pontenure,24966,20,23194,1770,19872,5094,24966,0
2019/05,127,21/05/2019,2,SS 9 tra Piacenza e Pontenure,24992,30,23028,1961,19433,5559,24992,0
2019/05,127,22/05/2019,3,SS 9 tra Piacenza e Pontenure,19395,00,17960,1435,13690,5705,19395,0
2019/05,127,23/05/2019,4,SS 9 tra Piacenza e Pontenure,25344,20,23438,1904,19399,5945,25344,0
2019/05,127,24/05/2019,5,SS 9 tra Piacenza e Pontenure,26338,10,24492,1845,19690,6648,26338,0
2019/05,127,25/05/2019,6,SS 9 tra Piacenza e Pontenure,21377,00,20760,617,15159,6218,0,21377
2019/05,127,26/05/2019,7,SS 9 tra Piacenza e Pontenure,16388,00,16246,142,11078,5310,0,16388
